id,name,amount,stage,close_date,owner_id,type,created_date,segment,source,is_closed,is_won
D-205,Crimson Systems - Monitoring Expansion,53000,Closed Won,2025-08-05,AE-C07,Expansion,2025-06-18,Commercial,Partner,true,true
D-206,Pinnacle Ventures - Enterprise Suite Expansion,121000,Closed Won,2026-01-13,AE-M03,Expansion,2025-12-03,Mid-Market,PLG,true,true
D-207,Cobalt Cloud - Enterprise Suite Expansion,150000,Closed Won,2025-12-12,AE-M04,Expansion,2025-10-22,Mid-Market,Partner,true,true
D-208,Borealis Sciences - Platform,45000,Closed Won,2025-08-15,AE-C06,New Business,2025-04-24,Commercial,Partner,true,true
D-209,Axiom Inc - Platform,517000,Closed Won,2025-12-19,AE-E03,New Business,2025-07-08,Enterprise,Partner,true,true
D-210,Atlas Labs - API Gateway Renewal,544000,Closed Won,2026-03-29,AE-E04,Renewal,2026-01-01,Enterprise,Outbound,true,true
D-211,Zenith Cloud - Security Module,75000,Closed Won,2025-09-05,AE-M05,New Business,2025-04-10,Mid-Market,Inbound,true,true
D-212,Helix Dynamics - Analytics Renewal,748000,Closed Won,2025-10-07,AE-E05,Renewal,2025-09-30,Enterprise,Outbound,true,true
D-213,Keystone Technologies - Enterprise Suite Expansion,329000,Closed Won,2025-12-16,AE-E05,Expansion,2025-07-10,Enterprise,Partner,true,true
D-214,Paragon Platforms - API Gateway,35000,Closed Won,2025-10-02,AE-C03,New Business,2025-07-24,Commercial,Partner,true,true
D-215,Apex Partners - Analytics Expansion,45000,Closed Won,2025-09-29,AE-C04,Expansion,2025-06-19,Commercial,PLG,true,true
D-216,Lumen Platforms - Enterprise Suite,520000,Closed Won,2026-03-02,AE-E02,New Business,2025-12-17,Enterprise,Outbound,true,true
D-217,Cascade Cloud - Platform,496000,Closed Won,2025-08-26,AE-E01,New Business,2025-05-19,Enterprise,Partner,true,true
D-218,Ridge Platforms - Platform Expansion,38000,Closed Won,2025-08-19,AE-C06,Expansion,2025-05-20,Commercial,Inbound,true,true
D-219,Radiant Networks - Analytics,52000,Closed Won,2025-09-30,AE-C03,New Business,2025-08-21,Commercial,Outbound,true,true
D-220,Apex Partners - Data Pipeline Expansion,45000,Closed Won,2026-01-30,AE-C04,Expansion,2025-08-19,Commercial,Outbound,true,true
D-221,Sapphire Partners - Analytics,177000,Closed Won,2025-11-17,AE-M05,New Business,2025-08-26,Mid-Market,Event,true,true
D-222,Ember Platforms - Data Pipeline Expansion,174000,Closed Won,2025-11-20,AE-M01,Expansion,2025-10-02,Mid-Market,Outbound,true,true
D-223,Vanguard Industries - Compliance,165000,Closed Won,2026-01-30,AE-M04,New Business,2025-11-10,Mid-Market,Inbound,true,true
D-224,Indigo Dynamics - Data Pipeline,82000,Closed Won,2025-10-24,AE-M02,New Business,2025-08-14,Mid-Market,Inbound,true,true
D-225,Indigo Analytics - Security Module,372000,Closed Won,2026-01-13,AE-E05,New Business,2025-12-31,Enterprise,Outbound,true,true
D-226,Synapse Inc - Analytics Expansion,170000,Closed Won,2025-09-29,AE-M04,Expansion,2025-04-23,Mid-Market,Event,true,true
D-227,Basalt Digital - Analytics,290000,Closed Won,2025-12-15,AE-E03,New Business,2025-10-30,Enterprise,Inbound,true,true
D-228,Flint Platforms - Compliance Expansion,417000,Closed Won,2025-11-10,AE-E04,Expansion,2025-09-02,Enterprise,Outbound,true,true
D-229,Ember Platforms - Analytics Expansion,197000,Closed Won,2025-11-19,AE-M02,Expansion,2025-07-04,Mid-Market,Event,true,true
D-230,Borealis Sciences - API Gateway Renewal,30000,Closed Won,2026-01-30,AE-C01,Renewal,2025-07-04,Commercial,PLG,true,true
D-231,Sequoia Dynamics - Platform Expansion,210000,Closed Won,2025-10-22,AE-M07,Expansion,2025-05-07,Mid-Market,Inbound,true,true
D-232,Marble Inc - Data Pipeline,149000,Closed Won,2025-10-31,AE-M07,New Business,2025-06-02,Mid-Market,Outbound,true,true
D-233,Nebula Sciences - Data Pipeline Expansion,120000,Closed Won,2026-01-14,AE-M04,Expansion,2025-11-19,Mid-Market,Partner,true,true
D-234,Zenith Cloud - Analytics Expansion,97000,Closed Won,2025-11-11,AE-M05,Expansion,2025-11-05,Mid-Market,Inbound,true,true
D-235,Radiant Solutions - Compliance Renewal,50000,Closed Won,2025-12-01,AE-C03,Renewal,2025-10-17,Commercial,Partner,true,true
D-236,Prism Partners - Platform Renewal,200000,Closed Won,2026-02-25,AE-E01,Renewal,2025-12-24,Enterprise,Outbound,true,true
D-237,Basalt Partners - Enterprise Suite,153000,Closed Won,2026-01-07,AE-M03,New Business,2025-07-29,Mid-Market,Partner,true,true
D-238,Indigo Global - Analytics Expansion,384000,Closed Won,2026-01-29,AE-E04,Expansion,2025-08-01,Enterprise,Inbound,true,true
D-239,Vanguard Inc - Compliance,177000,Closed Won,2026-01-22,AE-M05,New Business,2025-08-18,Mid-Market,Inbound,true,true
D-240,Phoenix Labs - Platform Expansion,390000,Closed Won,2026-01-13,AE-E01,Expansion,2025-12-30,Enterprise,Inbound,true,true
D-241,Helix Dynamics - API Gateway,342000,Closed Won,2026-03-09,AE-E03,New Business,2025-12-29,Enterprise,Inbound,true,true
D-242,Cedar Inc - Analytics,167000,Closed Won,2025-10-08,AE-M01,New Business,2025-08-14,Mid-Market,Event,true,true
D-243,Cascade Digital - Enterprise Suite,139000,Closed Won,2025-09-11,AE-M02,New Business,2025-07-21,Mid-Market,Partner,true,true
D-244,Azure Industries - Platform Expansion,371000,Closed Won,2025-11-11,AE-E05,Expansion,2025-11-05,Enterprise,Inbound,true,true
D-245,Pavilion Ventures - API Gateway,186000,Closed Won,2026-01-19,AE-M06,New Business,2025-07-28,Mid-Market,Inbound,true,true
D-246,Vanguard Inc - Enterprise Suite,183000,Closed Won,2025-08-06,AE-M07,New Business,2025-07-28,Mid-Market,Event,true,true
D-247,Verdant Cloud - API Gateway,206000,Closed Won,2025-09-19,AE-M08,New Business,2025-07-28,Mid-Market,Event,true,true
D-248,Marble Global - Compliance Expansion,617000,Closed Won,2025-09-22,AE-E02,Expansion,2025-04-25,Enterprise,Partner,true,true
D-249,Vector Cloud - Security Module Expansion,27000,Closed Won,2025-10-03,AE-C04,Expansion,2025-04-28,Commercial,Inbound,true,true
D-250,Drake Digital - Compliance Expansion,37000,Closed Won,2026-01-20,AE-C02,Expansion,2025-10-06,Commercial,Inbound,true,true
D-251,Vertex Group - API Gateway Expansion,47000,Closed Won,2025-11-08,AE-C03,Expansion,2025-10-01,Commercial,Outbound,true,true
D-252,Cascade Global - Enterprise Suite Expansion,196000,Closed Won,2025-12-29,AE-M05,Expansion,2025-08-21,Mid-Market,Event,true,true
D-253,Compass Inc - API Gateway,174000,Closed Won,2025-10-22,AE-M01,New Business,2025-08-14,Mid-Market,Inbound,true,true
D-254,Synapse Inc - Analytics,78000,Closed Won,2026-01-28,AE-M03,New Business,2026-01-01,Mid-Market,Inbound,true,true
D-255,Cedar Inc - API Gateway Renewal,237000,Closed Won,2025-08-01,AE-M01,Renewal,2025-05-12,Mid-Market,Event,true,true
D-256,Marble Inc - Security Module Expansion,120000,Closed Won,2025-09-05,AE-M01,Expansion,2025-05-29,Mid-Market,Partner,true,true
D-257,Lumen Corp - Compliance Renewal,205000,Closed Won,2025-09-23,AE-M06,Renewal,2025-07-25,Mid-Market,Event,true,true
D-258,Cascade Cloud - Analytics,501000,Closed Won,2026-01-07,AE-E03,New Business,2025-11-26,Enterprise,Outbound,true,true
D-259,Eclipse Software - Compliance Expansion,273000,Closed Won,2026-01-20,AE-E04,Expansion,2025-09-08,Enterprise,Outbound,true,true
D-260,Pinnacle Ventures - Security Module,155000,Closed Won,2026-01-05,AE-M06,New Business,2025-07-23,Mid-Market,Outbound,true,true
D-261,Pavilion Ventures - Enterprise Suite,169000,Closed Won,2025-08-25,AE-M08,New Business,2025-05-29,Mid-Market,PLG,true,true
D-262,Atlas Labs - Enterprise Suite,442000,Closed Won,2025-12-25,AE-E02,New Business,2025-07-24,Enterprise,Inbound,true,true
D-263,Sentry Systems - Enterprise Suite Renewal,46000,Closed Won,2025-11-04,AE-C07,Renewal,2025-10-01,Commercial,Inbound,true,true
D-264,Vanguard Group - Analytics Renewal,36000,Closed Won,2026-02-23,AE-C06,Renewal,2026-01-01,Commercial,PLG,true,true
D-265,Prism Partners - Monitoring,311000,Closed Won,2025-12-08,AE-E04,New Business,2025-10-16,Enterprise,Partner,true,true
D-266,Sable Industries - Enterprise Suite,19000,Closed Won,2025-12-22,AE-C02,New Business,2025-12-03,Commercial,Inbound,true,true
D-267,Atlas Labs - Monitoring Expansion,432000,Closed Won,2025-09-18,AE-E04,Expansion,2025-08-08,Enterprise,Inbound,true,true
D-268,Ridge Inc - Compliance Renewal,42000,Closed Won,2025-09-26,AE-C04,Renewal,2025-07-08,Commercial,Outbound,true,true
D-269,Cedar Inc - Platform,107000,Closed Won,2025-11-04,AE-M01,New Business,2025-09-24,Mid-Market,Partner,true,true
D-270,Sentry Systems - Compliance,53000,Closed Won,2025-08-05,AE-C03,New Business,2025-06-25,Commercial,Inbound,true,true
D-271,Helix Dynamics - Data Pipeline,453000,Closed Won,2025-08-28,AE-E04,New Business,2025-08-18,Enterprise,Event,true,true
D-272,Nebula Systems - Compliance,18000,Closed Won,2025-09-02,AE-C07,New Business,2025-07-18,Commercial,Outbound,true,true
D-273,Flint Platforms - Data Pipeline,544000,Closed Won,2025-12-05,AE-E03,New Business,2025-10-17,Enterprise,Event,true,true
D-274,Axiom Inc - Enterprise Suite,310000,Closed Won,2025-12-08,AE-E03,New Business,2025-11-05,Enterprise,Event,true,true
D-275,Sterling Global - API Gateway,53000,Closed Won,2026-01-02,AE-C04,New Business,2025-12-01,Commercial,Inbound,true,true
D-276,Zenith Cloud - Data Pipeline Expansion,142000,Closed Won,2025-12-03,AE-M06,Expansion,2025-09-02,Mid-Market,Outbound,true,true
D-277,Ridge Inc - API Gateway Renewal,45000,Closed Won,2025-09-23,AE-C04,Renewal,2025-07-02,Commercial,Inbound,true,true
D-278,Drake Digital - API Gateway Expansion,48000,Closed Won,2025-10-15,AE-C04,Expansion,2025-09-25,Commercial,Inbound,true,true
D-279,Mercury Cloud - Compliance Renewal,144000,Closed Won,2025-12-29,AE-M03,Renewal,2025-10-23,Mid-Market,Inbound,true,true
D-280,Prism Partners - API Gateway Renewal,392000,Closed Won,2025-12-02,AE-E01,Renewal,2025-10-27,Enterprise,Inbound,true,true
D-281,Catalyst Industries - Data Pipeline Expansion,49000,Closed Lost,2025-12-19,AE-C06,Expansion,2025-12-09,Commercial,Partner,true,false
D-282,Crimson Systems - API Gateway Renewal,43000,Closed Lost,2026-01-06,AE-C03,Renewal,2025-09-09,Commercial,Partner,true,false
D-283,Phoenix Labs - Enterprise Suite,277000,Closed Lost,2025-11-19,AE-E04,New Business,2025-08-01,Enterprise,PLG,true,false
D-284,Compass Global - Enterprise Suite,133000,Closed Lost,2025-10-27,AE-M08,New Business,2025-09-24,Mid-Market,Outbound,true,false
D-285,Radiant Networks - Analytics Expansion,24000,Closed Lost,2025-12-03,AE-C03,Expansion,2025-10-14,Commercial,Partner,true,false
D-286,Compass Global - Compliance Expansion,134000,Closed Lost,2025-08-26,AE-M05,Expansion,2025-08-12,Mid-Market,Outbound,true,false
D-287,Lumen Corp - Data Pipeline,213000,Closed Lost,2025-09-24,AE-M08,New Business,2025-08-14,Mid-Market,Inbound,true,false
D-288,Dynamo Group - Enterprise Suite Expansion,106000,Closed Lost,2025-11-06,AE-M01,Expansion,2025-08-19,Mid-Market,Outbound,true,false
D-289,Sterling Labs - API Gateway Expansion,203000,Closed Lost,2025-09-08,AE-M08,Expansion,2025-08-05,Mid-Market,Event,true,false
D-290,Coral Ventures - Security Module Expansion,138000,Closed Lost,2025-10-14,AE-M03,Expansion,2025-08-01,Mid-Market,PLG,true,false
D-291,Cobalt Sciences - Monitoring,556000,Closed Lost,2025-09-04,AE-E05,New Business,2025-08-22,Enterprise,Inbound,true,false
D-292,Cascade Cloud - Analytics Expansion,419000,Closed Lost,2025-09-30,AE-E04,Expansion,2025-07-04,Enterprise,Partner,true,false
D-293,Pinnacle Platforms - Enterprise Suite,139000,Closed Lost,2025-09-25,AE-M01,New Business,2025-04-11,Mid-Market,Inbound,true,false
D-294,Keystone Platforms - Enterprise Suite Expansion,33000,Closed Lost,2025-12-29,AE-C07,Expansion,2025-07-16,Commercial,Inbound,true,false
D-295,Borealis Partners - API Gateway Expansion,154000,Closed Lost,2025-11-20,AE-M06,Expansion,2025-07-29,Mid-Market,Partner,true,false
D-296,Cascade Dynamics - Monitoring,26000,Closed Lost,2025-09-24,AE-C06,New Business,2025-05-08,Commercial,Event,true,false
D-297,Sentry Networks - Monitoring Renewal,47000,Closed Lost,2025-12-24,AE-C05,Renewal,2025-09-17,Commercial,PLG,true,false
D-298,Quantum Platforms - Data Pipeline,17000,Closed Lost,2025-10-06,AE-C05,New Business,2025-05-05,Commercial,Partner,true,false
D-299,Cobalt Data - Enterprise Suite,282000,Closed Lost,2025-11-07,AE-E04,New Business,2025-10-02,Enterprise,Inbound,true,false
D-300,Marble Technologies - Security Module,521000,Closed Lost,2025-09-30,AE-E04,New Business,2025-05-06,Enterprise,Outbound,true,false
D-301,Vertex Labs - Platform Expansion,33000,Closed Lost,2025-09-30,AE-C02,Expansion,2025-05-27,Commercial,Inbound,true,false
D-302,Forge Data - Monitoring,200000,Closed Lost,2025-08-19,AE-E03,New Business,2025-05-09,Enterprise,Inbound,true,false
D-303,Indigo Global - Compliance,339000,Closed Lost,2025-11-06,AE-E04,New Business,2025-09-05,Enterprise,Outbound,true,false
D-304,Cipher Platforms - Security Module Renewal,183000,Closed Lost,2025-10-06,AE-M02,Renewal,2025-04-16,Mid-Market,Outbound,true,false
D-305,Indigo Dynamics - Analytics,172000,Closed Lost,2025-08-13,AE-M01,New Business,2025-05-02,Mid-Market,Outbound,true,false
D-306,Pavilion Ventures - Security Module Renewal,123000,Closed Lost,2025-08-26,AE-M03,Renewal,2025-04-16,Mid-Market,Inbound,true,false
D-307,Pinnacle Platforms - Monitoring,136000,Closed Lost,2025-11-21,AE-M04,New Business,2025-09-16,Mid-Market,PLG,true,false
D-308,Vanguard Corp - Monitoring Renewal,32000,Closed Lost,2025-10-27,AE-C01,Renewal,2025-06-06,Commercial,Inbound,true,false
D-309,Catalyst Industries - API Gateway,35000,Closed Lost,2025-11-15,AE-C05,New Business,2025-10-01,Commercial,Partner,true,false
D-310,Keystone Labs - Enterprise Suite,48000,Closed Lost,2026-01-26,AE-C01,New Business,2025-12-22,Commercial,Event,true,false
D-311,Atlas Labs - Security Module,336000,Closed Lost,2026-01-30,AE-E03,New Business,2025-12-31,Enterprise,Outbound,true,false
D-312,Aegis Global - Security Module,474000,Closed Lost,2025-09-05,AE-E01,New Business,2025-08-14,Enterprise,Partner,true,false
D-313,Dynamo Group - Compliance Expansion,107000,Closed Lost,2025-12-24,AE-M05,Expansion,2025-07-16,Mid-Market,Outbound,true,false
D-314,Indigo Analytics - API Gateway,555000,Closed Lost,2025-10-15,AE-E01,New Business,2025-04-09,Enterprise,Outbound,true,false
D-315,Spectra Data - Platform,126000,Closed Lost,2025-09-26,AE-M01,New Business,2025-04-18,Mid-Market,Event,true,false
D-316,Sapphire Platforms - API Gateway Expansion,84000,Closed Lost,2026-02-20,AE-M07,Expansion,2025-12-23,Mid-Market,Outbound,true,false
D-317,Aegis Industries - API Gateway,182000,Closed Lost,2026-01-05,AE-M08,New Business,2025-10-23,Mid-Market,Event,true,false
D-318,Azure Labs - Compliance Renewal,163000,Closed Lost,2025-09-30,AE-M04,Renewal,2025-05-21,Mid-Market,Event,true,false
D-319,Atlas Sciences - Monitoring,49000,Closed Lost,2025-11-27,AE-C02,New Business,2025-10-08,Commercial,Event,true,false
D-320,Phoenix Labs - Analytics Renewal,200000,Closed Lost,2025-12-04,AE-E03,Renewal,2025-08-29,Enterprise,Inbound,true,false
D-321,Synapse Labs - Enterprise Suite,167000,Closed Lost,2025-10-31,AE-M06,New Business,2025-07-23,Mid-Market,Outbound,true,false
D-322,Spectra Data - Analytics Expansion,97000,Closed Lost,2025-12-08,AE-M04,Expansion,2025-11-18,Mid-Market,Partner,true,false
D-323,Synapse Inc - Security Module Renewal,100000,Closed Lost,2025-10-29,AE-M08,Renewal,2025-09-16,Mid-Market,Outbound,true,false
D-324,Verdant Inc - Compliance,316000,Closed Lost,2025-09-24,AE-E04,New Business,2025-07-31,Enterprise,Partner,true,false
D-325,Helix Dynamics - Analytics,400000,Closed Lost,2025-11-05,AE-E05,New Business,2025-09-24,Enterprise,Partner,true,false
D-326,Obsidian Technologies - API Gateway,598000,Closed Lost,2025-12-30,AE-E02,New Business,2025-10-31,Enterprise,Partner,true,false
D-327,Lumen Corp - Monitoring Renewal,178000,Closed Lost,2026-01-27,AE-M03,Renewal,2025-10-20,Mid-Market,Inbound,true,false
D-328,Forge Data - Compliance,200000,Closed Lost,2025-11-05,AE-E04,New Business,2025-08-18,Enterprise,Inbound,true,false
D-329,Borealis Partners - Monitoring,75000,Closed Lost,2025-10-08,AE-M01,New Business,2025-05-06,Mid-Market,PLG,true,false
D-330,Bedrock Technologies - Compliance Expansion,63000,Closed Lost,2025-10-02,AE-C07,Expansion,2025-06-26,Commercial,Inbound,true,false
D-331,Borealis Partners - Compliance,127000,Closed Lost,2026-03-27,AE-M04,New Business,2025-12-29,Mid-Market,Partner,true,false
D-332,Cedar Inc - Compliance,236000,Closed Lost,2025-11-20,AE-M04,New Business,2025-10-01,Mid-Market,Inbound,true,false
D-333,Phoenix Labs - Enterprise Suite Renewal,365000,Closed Lost,2025-10-06,AE-E02,Renewal,2025-09-12,Enterprise,Outbound,true,false
D-334,Synapse Sciences - Enterprise Suite Expansion,41000,Closed Lost,2025-09-23,AE-C07,Expansion,2025-04-14,Commercial,Partner,true,false
D-335,Azure Industries - Platform,347000,Closed Lost,2025-12-18,AE-E01,New Business,2025-12-10,Enterprise,Inbound,true,false
D-336,Azure Labs - Analytics Expansion,123000,Closed Lost,2025-09-12,AE-M06,Expansion,2025-05-07,Mid-Market,Partner,true,false
D-337,Sapphire Platforms - Platform,123000,Closed Lost,2025-11-27,AE-M04,New Business,2025-10-08,Mid-Market,Inbound,true,false
D-338,Sterling Global - Security Module,40000,Closed Lost,2025-10-27,AE-C02,New Business,2025-06-05,Commercial,PLG,true,false
D-339,Forge Data - Compliance,255000,Closed Lost,2025-10-13,AE-E04,New Business,2025-06-19,Enterprise,Inbound,true,false
D-340,Tempest Technologies - Analytics,48000,Closed Lost,2025-12-09,AE-C07,New Business,2025-07-25,Commercial,Outbound,true,false
D-341,Vector Systems - Monitoring,38000,Closed Lost,2025-09-17,AE-C02,New Business,2025-07-18,Commercial,Outbound,true,false
D-342,Dynamo Data - Analytics Expansion,262000,Closed Lost,2025-10-27,AE-E03,Expansion,2025-09-04,Enterprise,Partner,true,false
D-343,Verdant Cloud - API Gateway,196000,Closed Lost,2025-08-14,AE-M07,New Business,2025-04-25,Mid-Market,Outbound,true,false
D-344,Borealis Partners - Compliance,105000,Closed Lost,2025-11-26,AE-M07,New Business,2025-08-07,Mid-Market,Inbound,true,false
D-345,Falcon Dynamics - Enterprise Suite Renewal,37000,Closed Lost,2025-12-19,AE-C04,Renewal,2025-07-25,Commercial,Inbound,true,false
D-346,Azure Industries - Compliance Expansion,363000,Closed Lost,2026-01-02,AE-E01,Expansion,2025-09-10,Enterprise,PLG,true,false
D-347,Mercury Corp - Security Module,42000,Closed Lost,2025-10-29,AE-C07,New Business,2025-06-13,Commercial,Event,true,false
D-348,Spectra Partners - Enterprise Suite,146000,Closed Lost,2025-10-29,AE-M02,New Business,2025-09-18,Mid-Market,PLG,true,false
D-349,Indigo Analytics - Compliance,548000,Closed Lost,2025-12-03,AE-E01,New Business,2025-10-10,Enterprise,Partner,true,false
D-350,Forge Software - Data Pipeline Expansion,228000,Closed Lost,2025-08-29,AE-M07,Expansion,2025-07-23,Mid-Market,Partner,true,false
D-351,Indigo Global - API Gateway Expansion,334000,Closed Lost,2025-09-24,AE-E04,Expansion,2025-07-11,Enterprise,Outbound,true,false
D-352,Basalt Digital - Compliance,358000,Closed Lost,2026-01-30,AE-E01,New Business,2025-08-04,Enterprise,PLG,true,false
D-353,Sapphire Data - Compliance Expansion,55000,Closed Lost,2026-01-26,AE-C03,Expansion,2025-10-20,Commercial,Event,true,false
D-354,Cascade Global - Security Module Expansion,147000,Closed Lost,2025-08-28,AE-M03,Expansion,2025-05-26,Mid-Market,Inbound,true,false
D-355,Titan Solutions - Monitoring Renewal,29000,Closed Lost,2025-08-20,AE-C04,Renewal,2025-07-23,Commercial,Inbound,true,false
D-356,Falcon Dynamics - Security Module Expansion,39000,Closed Lost,2026-01-02,AE-C03,Expansion,2025-07-25,Commercial,Outbound,true,false
D-357,Summit Global - Compliance Expansion,110000,Closed Lost,2025-10-08,AE-M06,Expansion,2025-09-29,Mid-Market,Event,true,false
D-358,Spectra Data - Data Pipeline,140000,Closed Lost,2025-11-12,AE-M02,New Business,2025-08-14,Mid-Market,Inbound,true,false
D-359,Synapse Labs - Security Module,115000,Closed Lost,2026-01-08,AE-M05,New Business,2025-10-02,Mid-Market,Inbound,true,false
D-360,Helix Industries - Data Pipeline,152000,Closed Lost,2025-10-10,AE-M06,New Business,2025-04-22,Mid-Market,Partner,true,false
D-361,Sapphire Data - Platform,45000,Closed Lost,2025-12-19,AE-C06,New Business,2025-10-23,Commercial,Inbound,true,false
D-362,Nebula Data - Security Module Renewal,119000,Closed Lost,2025-09-18,AE-M05,Renewal,2025-04-28,Mid-Market,Inbound,true,false
D-363,Catalyst Industries - Analytics Expansion,24000,Closed Lost,2025-10-01,AE-C03,Expansion,2025-07-15,Commercial,PLG,true,false
D-364,Cobalt Data - Enterprise Suite,368000,Closed Lost,2025-12-10,AE-E04,New Business,2025-11-14,Enterprise,PLG,true,false
D-365,Cedar Inc - API Gateway,152000,Closed Lost,2026-01-29,AE-M02,New Business,2025-10-20,Mid-Market,Inbound,true,false
D-366,Coral Sciences - Security Module,39000,Closed Lost,2026-01-26,AE-C01,New Business,2025-08-01,Commercial,Inbound,true,false
D-367,Phoenix Labs - Data Pipeline Renewal,424000,Closed Lost,2025-09-12,AE-E05,Renewal,2025-04-04,Enterprise,Event,true,false
D-368,Nebula Data - Data Pipeline Expansion,139000,Closed Lost,2025-12-18,AE-M01,Expansion,2025-10-13,Mid-Market,Inbound,true,false
D-369,Coral Ventures - Compliance,101000,Closed Lost,2025-09-23,AE-M07,New Business,2025-06-10,Mid-Market,Inbound,true,false
D-370,Ember Solutions - Security Module,75000,Closed Lost,2025-12-25,AE-M01,New Business,2025-07-25,Mid-Market,Inbound,true,false
D-371,Bedrock Corp - Platform Renewal,34000,Closed Lost,2025-12-22,AE-C02,Renewal,2025-08-06,Commercial,Partner,true,false
D-372,Forge Software - Security Module,128000,Closed Lost,2025-12-24,AE-M07,New Business,2025-10-01,Mid-Market,Inbound,true,false
D-373,Synapse Labs - API Gateway,173000,Closed Lost,2025-10-15,AE-M02,New Business,2025-07-04,Mid-Market,Partner,true,false
D-374,Eclipse Software - Security Module Renewal,318000,Closed Lost,2025-09-30,AE-E01,Renewal,2025-06-19,Enterprise,Partner,true,false
D-375,Summit Global - Data Pipeline,218000,Closed Lost,2025-10-16,AE-M07,New Business,2025-05-15,Mid-Market,Outbound,true,false
D-376,Ember Platforms - Platform,129000,Closed Lost,2025-10-15,AE-M05,New Business,2025-05-28,Mid-Market,Inbound,true,false
D-377,Sentry Networks - API Gateway Expansion,47000,Closed Lost,2025-10-23,AE-C07,Expansion,2025-04-03,Commercial,Inbound,true,false
D-378,Aether Labs - Monitoring,27000,Closed Lost,2025-10-28,AE-C03,New Business,2025-04-30,Commercial,PLG,true,false
D-379,Pinnacle Global - Data Pipeline,167000,Closed Lost,2025-11-24,AE-M02,New Business,2025-11-06,Mid-Market,Inbound,true,false
D-380,Cascade Digital - Monitoring Expansion,130000,Closed Lost,2025-11-13,AE-M07,Expansion,2025-07-07,Mid-Market,Inbound,true,false
D-381,Crest Systems - Data Pipeline Expansion,311000,Closed Lost,2026-01-28,AE-E05,Expansion,2025-11-20,Enterprise,Outbound,true,false
D-382,Flint Platforms - Monitoring,412000,Closed Lost,2025-10-27,AE-E02,New Business,2025-05-30,Enterprise,Outbound,true,false
D-383,Phoenix Labs - Analytics Expansion,241000,Closed Lost,2025-12-25,AE-E01,Expansion,2025-12-24,Enterprise,Inbound,true,false
D-384,Sapphire Data - Analytics,37000,Closed Lost,2025-11-17,AE-C04,New Business,2025-09-24,Commercial,Partner,true,false
D-385,Sterling Global - API Gateway Renewal,15000,Closed Lost,2025-08-08,AE-C01,Renewal,2025-05-01,Commercial,Inbound,true,false
D-386,Mercury Corp - Analytics,29000,Closed Lost,2025-10-03,AE-C01,New Business,2025-09-02,Commercial,Partner,true,false
D-387,Sentry Systems - Compliance,60000,Closed Lost,2025-12-25,AE-C03,New Business,2025-08-14,Commercial,Event,true,false
D-388,Coral Ventures - Compliance Renewal,163000,Closed Lost,2025-10-28,AE-M03,Renewal,2025-04-22,Mid-Market,Partner,true,false
D-389,Mercury Technologies - Enterprise Suite Expansion,238000,Closed Lost,2025-09-04,AE-E02,Expansion,2025-04-11,Enterprise,Outbound,true,false
D-390,Keystone Platforms - Enterprise Suite,35000,Closed Lost,2025-11-17,AE-C04,New Business,2025-10-03,Commercial,Event,true,false
D-391,Helix Technologies - API Gateway,21000,Closed Lost,2026-01-06,AE-C07,New Business,2025-12-17,Commercial,PLG,true,false
D-392,Compass Inc - Enterprise Suite,143000,Closed Lost,2025-11-12,AE-M03,New Business,2025-10-02,Mid-Market,Inbound,true,false
D-393,Cascade Global - Compliance,187000,Closed Lost,2026-02-25,AE-M03,New Business,2025-12-25,Mid-Market,Event,true,false
D-394,Vertex Group - Enterprise Suite,37000,Closed Lost,2025-11-14,AE-C03,New Business,2025-10-31,Commercial,Outbound,true,false
D-395,Nebula Data - Monitoring Expansion,203000,Closed Lost,2025-12-17,AE-M08,Expansion,2025-10-09,Mid-Market,Outbound,true,false
D-396,Quantum Platforms - Compliance Renewal,43000,Closed Lost,2025-09-23,AE-C04,Renewal,2025-05-23,Commercial,Inbound,true,false
D-397,Coral Inc - Compliance,69000,Closed Lost,2025-10-21,AE-C06,New Business,2025-05-05,Commercial,Partner,true,false
D-398,Sequoia Dynamics - Compliance Expansion,143000,Closed Lost,2026-01-29,AE-M01,Expansion,2025-08-04,Mid-Market,Inbound,true,false
D-399,Azure Labs - Enterprise Suite,220000,Closed Lost,2025-08-14,AE-M07,New Business,2025-04-25,Mid-Market,Partner,true,false
D-400,Onyx Ventures - Compliance Expansion,29000,Closed Lost,2025-12-15,AE-C02,Expansion,2025-08-04,Commercial,Partner,true,false
