deal_id,from_stage,to_stage,transition_date
D-183,Qualification,Technical Evaluation,2026-01-17T11:45:00
D-183,Technical Evaluation,Business Case,2026-03-02T14:00:00
D-183,Business Case,Negotiation,2026-03-25T10:45:00
D-184,,Discovery,2026-03-12T17:30:00
D-184,Discovery,Qualification,2026-04-18T15:45:00
D-184,Qualification,Technical Evaluation,2026-05-21T15:15:00
D-184,Technical Evaluation,Business Case,2026-06-29T13:45:00
D-184,Business Case,Negotiation,2026-08-04T15:00:00
D-185,,Discovery,2026-01-20T08:30:00
D-185,Discovery,Qualification,2026-02-11T12:00:00
D-185,Qualification,Technical Evaluation,2026-03-10T13:00:00
D-185,Technical Evaluation,Business Case,2026-04-11T10:45:00
D-185,Business Case,Negotiation,2026-05-06T13:15:00
D-186,,Discovery,2026-02-25T12:15:00
D-186,Discovery,Technical Evaluation,2026-03-19T11:15:00
D-186,Technical Evaluation,Business Case,2026-04-22T13:15:00
D-186,Negotiation,Closed Won,2026-04-23T17:00:00
D-186,Business Case,Negotiation,2026-04-26T09:00:00
D-187,Negotiation,Closed Won,2026-02-23T08:15:00
D-187,,Discovery,2026-02-23T17:15:00
D-187,Qualification,Technical Evaluation,2026-02-24T08:30:00
D-187,Discovery,Qualification,2026-02-24T14:45:00
D-187,Technical Evaluation,Business Case,2026-02-24T15:00:00
D-187,Business Case,Negotiation,2026-02-24T15:30:00
D-188,,Discovery,2025-11-24T13:30:00
D-188,Discovery,Qualification,2025-12-14T15:45:00
D-188,Qualification,Technical Evaluation,2026-01-04T14:30:00
D-188,Technical Evaluation,Negotiation,2026-01-30T14:30:00
D-188,Negotiation,Closed Won,2026-02-28T10:15:00
D-189,,Discovery,2026-02-18T10:45:00
D-189,Business Case,Negotiation,2026-02-21T08:45:00
D-189,Technical Evaluation,Business Case,2026-02-22T12:30:00
D-189,Negotiation,Closed Won,2026-02-24T08:15:00
D-189,Qualification,Technical Evaluation,2026-02-24T16:30:00
D-189,Discovery,Qualification,2026-02-25T10:45:00
D-190,,Discovery,2025-12-04T12:30:00
D-190,Discovery,Qualification,2025-12-19T14:00:00
D-190,Qualification,Technical Evaluation,2026-01-14T17:15:00
D-190,Technical Evaluation,Business Case,2026-02-16T17:15:00
D-190,Negotiation,Closed Won,2026-03-14T15:45:00
D-190,Business Case,Negotiation,2026-03-16T13:30:00
D-191,,Discovery,2026-02-12T17:45:00
D-191,Business Case,Negotiation,2026-03-12T13:45:00
D-191,Technical Evaluation,Business Case,2026-03-13T12:45:00
D-191,Negotiation,Closed Won,2026-03-14T10:00:00
D-191,Qualification,Technical Evaluation,2026-03-14T13:30:00
D-191,Discovery,Qualification,2026-03-15T09:15:00
D-192,,Discovery,2025-11-11T09:00:00
D-192,Discovery,Qualification,2025-12-25T15:00:00
D-192,Qualification,Technical Evaluation,2026-01-09T14:00:00
D-192,Technical Evaluation,Business Case,2026-01-27T12:15:00
D-192,Business Case,Negotiation,2026-02-13T14:30:00
D-192,Negotiation,Closed Won,2026-02-25T12:45:00
D-193,,Discovery,2025-12-12T16:30:00
D-193,Discovery,Qualification,2026-01-13T15:15:00
D-193,Qualification,Technical Evaluation,2026-02-27T16:15:00
D-193,Business Case,Negotiation,2026-03-28T14:30:00
D-193,Negotiation,Closed Won,2026-03-30T15:15:00
D-193,Technical Evaluation,Business Case,2026-04-01T17:45:00
D-194,,Discovery,2025-12-09T10:30:00
D-194,Discovery,Qualification,2026-01-02T15:00:00
D-194,Technical Evaluation,Business Case,2026-01-29T12:15:00
D-194,Qualification,Technical Evaluation,2026-01-29T15:30:00
D-194,Negotiation,Closed Won,2026-01-29T16:45:00
D-194,Business Case,Negotiation,2026-02-01T16:30:00
D-195,,Discovery,2025-12-25T16:30:00
D-195,Discovery,Qualification,2026-01-22T11:00:00
D-195,Qualification,Technical Evaluation,2026-02-11T10:30:00
D-195,Negotiation,Closed Won,2026-02-26T15:15:00
D-195,Technical Evaluation,Negotiation,2026-03-01T15:45:00
D-196,,Discovery,2025-11-14T08:15:00
D-196,Discovery,Qualification,2025-12-01T10:00:00
D-196,Qualification,Business Case,2025-12-31T11:30:00
D-196,Business Case,Negotiation,2026-01-28T12:45:00
D-196,Negotiation,Closed Won,2026-02-23T15:00:00
D-197,,Discovery,2026-02-23T09:15:00
D-197,Qualification,Technical Evaluation,2026-03-01T09:15:00
D-197,Discovery,Qualification,2026-03-01T11:00:00
D-197,Negotiation,Closed Won,2026-03-01T12:15:00
D-197,Technical Evaluation,Business Case,2026-03-01T12:30:00
D-197,Business Case,Negotiation,2026-03-04T16:00:00
D-198,,Discovery,2026-01-21T17:00:00
D-198,Qualification,Technical Evaluation,2026-01-29T17:15:00
D-198,Discovery,Qualification,2026-01-31T08:00:00
D-198,Negotiation,Closed Won,2026-02-01T08:30:00
D-198,Technical Evaluation,Business Case,2026-02-01T11:15:00
D-198,Business Case,Negotiation,2026-02-01T17:30:00
D-199,,Discovery,2025-12-15T13:15:00
D-199,Discovery,Qualification,2026-01-07T08:45:00
D-199,Qualification,Technical Evaluation,2026-02-13T15:30:00
D-199,Negotiation,Closed Won,2026-02-20T16:15:00
D-199,Technical Evaluation,Business Case,2026-02-21T11:15:00
D-199,Business Case,Negotiation,2026-02-22T13:45:00
D-200,,Discovery,2025-12-17T16:45:00
D-200,Discovery,Qualification,2026-01-24T10:00:00
D-200,Qualification,Technical Evaluation,2026-02-27T13:15:00
D-200,Technical Evaluation,Business Case,2026-03-24T09:45:00
D-200,Business Case,Negotiation,2026-03-26T15:15:00
D-200,Negotiation,Closed Won,2026-03-28T13:45:00
D-201,,Discovery,2025-08-05T14:45:00
D-201,Discovery,Qualification,2025-08-20T17:30:00
D-201,Qualification,Technical Evaluation,2025-08-22T11:00:00
D-201,Technical Evaluation,Negotiation,2025-08-23T15:00:00
D-201,Negotiation,Closed Won,2025-08-24T13:45:00
D-202,,Discovery,2025-07-22T16:00:00
D-202,Discovery,Qualification,2025-08-09T11:45:00
D-202,Qualification,Technical Evaluation,2025-08-30T11:15:00
D-202,Technical Evaluation,Business Case,2025-10-02T10:45:00
D-202,Business Case,Negotiation,2025-11-09T09:30:00
D-202,Negotiation,Closed Won,2025-12-05T14:00:00
D-203,,Discovery,2025-07-02T14:45:00
D-203,Discovery,Qualification,2025-08-12T13:15:00
D-203,Qualification,Technical Evaluation,2025-09-05T11:45:00
D-203,Technical Evaluation,Business Case,2025-09-05T12:30:00
D-203,Business Case,Negotiation,2025-09-06T15:45:00
D-203,Negotiation,Closed Won,2025-09-09T12:00:00
D-204,,Discovery,2025-09-22T16:15:00
D-204,Discovery,Qualification,2025-10-10T08:45:00
D-204,Technical Evaluation,Business Case,2025-10-29T11:15:00
D-204,Business Case,Negotiation,2025-10-31T09:45:00
D-204,Negotiation,Closed Won,2025-11-01T09:30:00
D-204,Qualification,Technical Evaluation,2025-11-01T10:30:00
D-205,,Discovery,2025-06-18T13:30:00
D-205,Discovery,Technical Evaluation,2025-07-31T14:45:00
D-205,Business Case,Negotiation,2025-08-01T08:30:00
D-205,Technical Evaluation,Business Case,2025-08-04T11:00:00
D-205,Negotiation,Closed Won,2025-08-04T13:15:00
D-206,,Discovery,2025-12-03T14:15:00
D-206,Discovery,Qualification,2025-12-22T13:00:00
D-206,Qualification,Business Case,2026-01-08T08:45:00
D-206,Negotiation,Closed Won,2026-01-11T10:45:00
D-206,Business Case,Negotiation,2026-01-12T14:45:00
D-207,,Discovery,2025-10-22T14:30:00
D-207,Discovery,Qualification,2025-11-17T11:30:00
D-207,Qualification,Business Case,2025-12-07T08:30:00
D-207,Business Case,Negotiation,2025-12-09T17:45:00
D-207,Negotiation,Closed Won,2025-12-10T15:00:00
D-208,,Discovery,2025-04-24T10:30:00
D-208,Discovery,Qualification,2025-05-09T13:00:00
D-208,Qualification,Technical Evaluation,2025-06-02T15:45:00
D-208,Technical Evaluation,Negotiation,2025-06-17T13:15:00
D-208,Negotiation,Closed Won,2025-07-25T16:15:00
D-209,,Discovery,2025-07-08T12:15:00
D-209,Discovery,Technical Evaluation,2025-08-17T17:30:00
D-209,Technical Evaluation,Business Case,2025-09-02T15:00:00
D-209,Business Case,Negotiation,2025-09-19T14:30:00
D-209,Negotiation,Closed Won,2025-10-25T13:00:00
D-210,,Discovery,2026-01-01T17:00:00
D-210,Discovery,Qualification,2026-01-21T11:45:00
D-210,Qualification,Technical Evaluation,2026-02-22T08:00:00
D-210,Technical Evaluation,Business Case,2026-03-16T16:30:00
D-210,Business Case,Negotiation,2026-03-25T14:15:00
D-210,Negotiation,Closed Won,2026-03-26T13:30:00
D-211,,Discovery,2025-04-10T10:00:00
D-211,Discovery,Qualification,2025-05-18T14:15:00
D-211,Qualification,Business Case,2025-06-15T11:15:00
D-211,Business Case,Negotiation,2025-07-13T12:30:00
D-211,Negotiation,Closed Won,2025-08-11T16:15:00
D-212,,Discovery,2025-09-30T10:15:00
D-212,Business Case,Negotiation,2025-10-03T12:15:00
D-212,Qualification,Technical Evaluation,2025-10-04T10:00:00
D-212,Technical Evaluation,Business Case,2025-10-04T14:45:00
D-212,Negotiation,Closed Won,2025-10-05T09:15:00
D-212,Discovery,Qualification,2025-10-06T16:00:00
D-213,,Discovery,2025-07-10T15:15:00
D-213,Discovery,Qualification,2025-08-10T17:45:00
D-213,Qualification,Technical Evaluation,2025-09-16T13:15:00
D-213,Technical Evaluation,Business Case,2025-10-28T14:45:00
D-213,Business Case,Negotiation,2025-11-27T10:15:00
D-213,Negotiation,Closed Won,2025-12-14T08:45:00
D-214,,Discovery,2025-07-24T11:45:00
D-214,Discovery,Qualification,2025-08-20T08:45:00
D-214,Qualification,Technical Evaluation,2025-09-27T13:45:00
D-214,Technical Evaluation,Business Case,2025-09-27T17:00:00
D-214,Negotiation,Closed Won,2025-10-01T11:45:00
D-214,Business Case,Negotiation,2025-10-01T15:45:00
D-215,,Discovery,2025-06-19T17:00:00
D-215,Discovery,Qualification,2025-07-26T16:15:00
D-215,Qualification,Technical Evaluation,2025-08-24T15:00:00
D-215,Technical Evaluation,Business Case,2025-09-24T09:15:00
D-215,Business Case,Negotiation,2025-09-24T16:15:00
D-215,Negotiation,Closed Won,2025-09-25T13:45:00
D-216,,Discovery,2025-12-17T15:30:00
D-216,Discovery,Qualification,2026-01-03T16:45:00
D-216,Qualification,Technical Evaluation,2026-02-10T16:15:00
D-216,Technical Evaluation,Negotiation,2026-02-25T14:00:00
D-216,Negotiation,Closed Won,2026-02-28T13:15:00
D-217,,Discovery,2025-05-19T12:00:00
D-217,Discovery,Qualification,2025-06-17T15:45:00
D-217,Qualification,Technical Evaluation,2025-07-19T08:45:00
D-217,Technical Evaluation,Business Case,2025-08-10T11:45:00
D-217,Negotiation,Closed Won,2025-08-21T08:15:00
D-217,Business Case,Negotiation,2025-08-22T15:00:00
D-218,,Discovery,2025-05-20T08:15:00
D-218,Discovery,Qualification,2025-07-01T08:30:00
D-218,Qualification,Technical Evaluation,2025-07-26T09:00:00
D-218,Technical Evaluation,Business Case,2025-08-13T14:15:00
D-218,Negotiation,Closed Won,2025-08-15T17:30:00
D-218,Business Case,Negotiation,2025-08-16T17:15:00
D-219,,Discovery,2025-08-21T13:45:00
D-219,Discovery,Qualification,2025-09-21T11:15:00
D-219,Business Case,Negotiation,2025-09-25T12:45:00
D-219,Negotiation,Closed Won,2025-09-27T12:30:00
D-219,Qualification,Business Case,2025-09-29T09:00:00
D-220,,Discovery,2025-08-19T08:00:00
D-220,Discovery,Qualification,2025-09-03T15:00:00
D-220,Qualification,Technical Evaluation,2025-10-11T11:45:00
D-220,Technical Evaluation,Business Case,2025-11-08T08:30:00
D-220,Business Case,Negotiation,2025-12-04T16:15:00
D-220,Negotiation,Closed Won,2025-12-19T11:30:00
D-221,,Discovery,2025-08-26T15:45:00
D-221,Discovery,Qualification,2025-10-05T08:15:00
D-221,Qualification,Business Case,2025-11-04T10:45:00
D-221,Business Case,Negotiation,2025-11-12T13:45:00
D-221,Negotiation,Closed Won,2025-11-13T08:30:00
D-222,,Discovery,2025-10-02T13:45:00
D-222,Discovery,Qualification,2025-11-06T16:15:00
D-222,Qualification,Technical Evaluation,2025-11-15T14:15:00
D-222,Negotiation,Closed Won,2025-11-16T11:30:00
D-222,Technical Evaluation,Business Case,2025-11-19T12:30:00
D-222,Business Case,Negotiation,2025-11-19T12:45:00
D-223,,Discovery,2025-11-10T10:15:00
D-223,Discovery,Qualification,2025-12-05T15:30:00
D-223,Qualification,Technical Evaluation,2026-01-13T13:15:00
D-223,Negotiation,Closed Won,2026-01-25T09:00:00
D-223,Business Case,Negotiation,2026-01-29T15:45:00
D-223,Technical Evaluation,Business Case,2026-01-29T16:15:00
D-224,,Discovery,2025-08-14T11:30:00
D-224,Discovery,Qualification,2025-09-04T11:30:00
D-224,Qualification,Business Case,2025-09-27T16:30:00
D-224,Business Case,Negotiation,2025-10-20T09:30:00
D-224,Negotiation,Closed Won,2025-10-22T12:00:00
D-225,,Discovery,2025-12-31T17:30:00
D-225,Qualification,Business Case,2026-01-09T08:00:00
D-225,Discovery,Qualification,2026-01-09T08:15:00
D-225,Negotiation,Closed Won,2026-01-11T17:45:00
D-225,Business Case,Negotiation,2026-01-12T09:45:00
D-226,,Discovery,2025-04-23T15:00:00
D-226,Discovery,Qualification,2025-05-22T12:45:00
D-226,Qualification,Technical Evaluation,2025-06-21T11:15:00
D-226,Technical Evaluation,Negotiation,2025-07-10T17:30:00
D-226,Negotiation,Closed Won,2025-08-23T13:45:00
D-227,,Discovery,2025-10-30T14:00:00
D-227,Discovery,Qualification,2025-11-24T16:00:00
D-227,Technical Evaluation,Business Case,2025-12-10T14:15:00
D-227,Negotiation,Closed Won,2025-12-11T09:30:00
D-227,Qualification,Technical Evaluation,2025-12-12T16:45:00
D-227,Business Case,Negotiation,2025-12-13T16:15:00
D-228,,Discovery,2025-09-02T15:30:00
D-228,Discovery,Qualification,2025-10-04T09:45:00
D-228,Qualification,Technical Evaluation,2025-10-24T12:45:00
D-228,Negotiation,Closed Won,2025-11-05T14:30:00
D-228,Technical Evaluation,Negotiation,2025-11-10T17:00:00
D-229,,Discovery,2025-07-04T12:45:00
D-229,Discovery,Qualification,2025-08-07T17:45:00
D-229,Qualification,Technical Evaluation,2025-08-28T11:30:00
D-229,Technical Evaluation,Business Case,2025-09-21T17:30:00
D-229,Business Case,Negotiation,2025-11-04T14:30:00
D-229,Negotiation,Closed Won,2025-11-14T08:45:00
D-230,,Discovery,2025-07-04T08:15:00
D-230,Discovery,Qualification,2025-08-01T17:45:00
D-230,Qualification,Business Case,2025-09-05T13:45:00
D-230,Business Case,Negotiation,2025-10-02T14:45:00
D-230,Negotiation,Closed Won,2025-11-03T11:15:00
D-231,,Discovery,2025-05-07T14:15:00
D-231,Discovery,Qualification,2025-05-24T10:45:00
D-231,Qualification,Business Case,2025-07-05T15:45:00
D-231,Business Case,Negotiation,2025-08-08T10:45:00
D-231,Negotiation,Closed Won,2025-09-08T14:45:00
D-232,,Discovery,2025-06-02T16:30:00
D-232,Discovery,Qualification,2025-06-18T08:45:00
D-232,Qualification,Technical Evaluation,2025-07-25T13:00:00
D-232,Technical Evaluation,Business Case,2025-08-27T15:00:00
D-232,Business Case,Negotiation,2025-09-15T16:30:00
D-232,Negotiation,Closed Won,2025-10-14T16:00:00
D-233,,Discovery,2025-11-19T13:00:00
D-233,Discovery,Qualification,2025-12-19T15:45:00
D-233,Business Case,Negotiation,2026-01-09T12:30:00
D-233,Negotiation,Closed Won,2026-01-10T17:15:00
D-233,Technical Evaluation,Business Case,2026-01-11T12:15:00
D-233,Qualification,Technical Evaluation,2026-01-11T14:30:00
D-234,,Discovery,2025-11-05T12:30:00
D-234,Discovery,Qualification,2025-11-06T12:30:00
D-234,Business Case,Negotiation,2025-11-07T13:15:00
D-234,Qualification,Technical Evaluation,2025-11-08T08:00:00
D-234,Negotiation,Closed Won,2025-11-09T15:15:00
D-234,Technical Evaluation,Business Case,2025-11-09T17:15:00
D-235,,Discovery,2025-10-17T10:15:00
D-235,Discovery,Qualification,2025-11-19T13:00:00
D-235,Technical Evaluation,Business Case,2025-11-27T14:45:00
D-235,Negotiation,Closed Won,2025-11-27T15:30:00
D-235,Business Case,Negotiation,2025-11-27T16:15:00
D-235,Qualification,Technical Evaluation,2025-11-28T09:00:00
D-236,,Discovery,2025-12-24T13:45:00
D-236,Discovery,Qualification,2026-01-27T12:30:00
D-236,Qualification,Technical Evaluation,2026-02-19T12:00:00
D-236,Technical Evaluation,Negotiation,2026-02-20T14:45:00
D-236,Negotiation,Closed Won,2026-02-23T17:15:00
D-237,,Discovery,2025-07-29T13:15:00
D-237,Discovery,Qualification,2025-09-05T12:30:00
D-237,Qualification,Technical Evaluation,2025-09-26T08:00:00
D-237,Technical Evaluation,Business Case,2025-10-30T09:00:00
D-237,Business Case,Negotiation,2025-12-14T17:15:00
D-237,Negotiation,Closed Won,2026-01-02T09:00:00
D-238,,Discovery,2025-08-01T09:45:00
D-238,Discovery,Qualification,2025-09-14T12:45:00
D-238,Qualification,Business Case,2025-10-21T13:30:00
D-238,Business Case,Negotiation,2025-11-10T09:30:00
D-238,Negotiation,Closed Won,2025-12-19T08:45:00
D-239,,Discovery,2025-08-18T14:15:00
D-239,Discovery,Qualification,2025-09-21T09:45:00
D-239,Qualification,Technical Evaluation,2025-10-28T12:00:00
D-239,Technical Evaluation,Negotiation,2025-11-13T09:00:00
D-239,Negotiation,Closed Won,2025-12-16T12:45:00
D-240,,Discovery,2025-12-30T15:45:00
D-240,Technical Evaluation,Business Case,2026-01-08T13:30:00
D-240,Discovery,Qualification,2026-01-09T09:15:00
D-240,Qualification,Technical Evaluation,2026-01-09T15:00:00
D-240,Business Case,Negotiation,2026-01-10T14:00:00
D-240,Negotiation,Closed Won,2026-01-12T13:30:00
D-241,,Discovery,2025-12-29T15:15:00
D-241,Discovery,Qualification,2026-01-17T08:15:00
D-241,Qualification,Technical Evaluation,2026-02-01T17:15:00
D-241,Technical Evaluation,Business Case,2026-03-03T14:00:00
D-241,Business Case,Negotiation,2026-03-04T12:45:00
D-241,Negotiation,Closed Won,2026-03-05T08:00:00
D-242,,Discovery,2025-08-14T11:00:00
D-242,Discovery,Qualification,2025-08-30T10:45:00
D-242,Technical Evaluation,Business Case,2025-10-03T08:15:00
D-242,Qualification,Technical Evaluation,2025-10-04T08:45:00
D-242,Business Case,Negotiation,2025-10-06T08:15:00
D-242,Negotiation,Closed Won,2025-10-07T12:00:00
D-243,,Discovery,2025-07-21T17:15:00
D-243,Discovery,Qualification,2025-08-15T11:00:00
D-243,Technical Evaluation,Business Case,2025-09-08T10:45:00
D-243,Business Case,Negotiation,2025-09-08T16:15:00
D-243,Qualification,Technical Evaluation,2025-09-09T13:00:00
D-243,Negotiation,Closed Won,2025-09-09T17:00:00
D-244,,Discovery,2025-11-05T17:30:00
D-244,Discovery,Technical Evaluation,2025-11-07T10:15:00
D-244,Technical Evaluation,Business Case,2025-11-08T16:45:00
D-244,Business Case,Negotiation,2025-11-09T10:00:00
D-244,Negotiation,Closed Won,2025-11-09T15:00:00
D-245,,Discovery,2025-07-28T16:15:00
D-245,Discovery,Qualification,2025-08-26T11:30:00
D-245,Qualification,Technical Evaluation,2025-09-11T11:00:00
D-245,Technical Evaluation,Business Case,2025-10-21T10:45:00
D-245,Business Case,Negotiation,2025-11-20T10:15:00
D-245,Negotiation,Closed Won,2025-12-26T08:00:00
D-246,,Discovery,2025-07-28T16:15:00
D-246,Technical Evaluation,Business Case,2025-08-04T13:15:00
D-246,Negotiation,Closed Won,2025-08-04T14:15:00
D-246,Qualification,Technical Evaluation,2025-08-04T15:30:00
D-246,Business Case,Negotiation,2025-08-05T13:15:00
D-246,Discovery,Qualification,2025-08-05T15:00:00
D-247,,Discovery,2025-07-28T11:30:00
D-247,Discovery,Qualification,2025-08-20T11:30:00
D-247,Qualification,Technical Evaluation,2025-09-08T08:00:00
D-247,Negotiation,Closed Won,2025-09-15T10:30:00
D-247,Technical Evaluation,Negotiation,2025-09-17T09:45:00
D-248,,Discovery,2025-04-25T11:45:00
D-248,Discovery,Qualification,2025-06-05T15:30:00
D-248,Qualification,Technical Evaluation,2025-06-20T14:15:00
D-248,Technical Evaluation,Business Case,2025-07-12T13:45:00
D-248,Business Case,Negotiation,2025-08-14T11:15:00
D-248,Negotiation,Closed Won,2025-09-17T08:45:00
D-249,,Discovery,2025-04-28T14:15:00
D-249,Discovery,Technical Evaluation,2025-05-17T13:30:00
D-249,Technical Evaluation,Business Case,2025-06-08T09:00:00
D-249,Business Case,Negotiation,2025-07-08T12:15:00
D-249,Negotiation,Closed Won,2025-08-14T15:00:00
D-250,,Discovery,2025-10-06T08:00:00
D-250,Discovery,Qualification,2025-11-02T13:00:00
D-250,Qualification,Technical Evaluation,2025-11-26T14:30:00
D-250,Technical Evaluation,Business Case,2026-01-02T17:15:00
D-250,Negotiation,Closed Won,2026-01-19T16:30:00
D-250,Business Case,Negotiation,2026-01-19T17:30:00
D-251,,Discovery,2025-10-01T15:15:00
D-251,Negotiation,Closed Won,2025-11-04T15:00:00
D-251,Technical Evaluation,Business Case,2025-11-05T16:45:00
D-251,Discovery,Technical Evaluation,2025-11-06T13:30:00
D-251,Business Case,Negotiation,2025-11-07T09:30:00
D-252,,Discovery,2025-08-21T12:00:00
D-252,Discovery,Technical Evaluation,2025-09-08T10:30:00
D-252,Technical Evaluation,Business Case,2025-09-26T10:45:00
D-252,Business Case,Negotiation,2025-10-15T11:00:00
D-252,Negotiation,Closed Won,2025-11-08T14:15:00
D-253,,Discovery,2025-08-14T13:30:00
D-253,Discovery,Qualification,2025-09-13T17:45:00
D-253,Qualification,Technical Evaluation,2025-10-12T12:15:00
D-253,Business Case,Negotiation,2025-10-18T13:30:00
D-253,Technical Evaluation,Business Case,2025-10-19T10:30:00
D-253,Negotiation,Closed Won,2025-10-21T10:30:00
D-254,,Discovery,2026-01-01T08:30:00
D-254,Negotiation,Closed Won,2026-01-24T16:15:00
D-254,Business Case,Negotiation,2026-01-25T13:15:00
D-254,Technical Evaluation,Business Case,2026-01-26T11:00:00
D-254,Discovery,Technical Evaluation,2026-01-26T15:30:00
D-255,,Discovery,2025-05-12T12:45:00
D-255,Discovery,Qualification,2025-06-24T12:15:00
D-255,Business Case,Negotiation,2025-07-27T09:30:00
D-255,Qualification,Technical Evaluation,2025-07-27T15:30:00
D-255,Negotiation,Closed Won,2025-07-28T17:15:00
D-255,Technical Evaluation,Business Case,2025-07-31T15:00:00
D-256,,Discovery,2025-05-29T15:00:00
D-256,Discovery,Qualification,2025-06-29T14:15:00
D-256,Qualification,Technical Evaluation,2025-07-29T13:00:00
D-256,Negotiation,Closed Won,2025-09-01T13:45:00
D-256,Technical Evaluation,Negotiation,2025-09-02T14:15:00
D-257,,Discovery,2025-07-25T14:45:00
D-257,Discovery,Qualification,2025-08-13T17:00:00
D-257,Qualification,Technical Evaluation,2025-09-01T11:30:00
D-257,Technical Evaluation,Negotiation,2025-09-18T13:00:00
D-257,Negotiation,Closed Won,2025-09-18T14:00:00
D-258,,Discovery,2025-11-26T12:45:00
D-258,Discovery,Qualification,2025-12-12T12:30:00
D-258,Qualification,Technical Evaluation,2026-01-02T15:15:00
D-258,Business Case,Negotiation,2026-01-03T09:30:00
D-258,Negotiation,Closed Won,2026-01-05T15:15:00
D-258,Technical Evaluation,Business Case,2026-01-06T10:30:00
D-259,,Discovery,2025-09-08T09:30:00
D-259,Discovery,Qualification,2025-10-09T17:00:00
D-259,Qualification,Technical Evaluation,2025-11-20T12:15:00
D-259,Technical Evaluation,Business Case,2025-12-23T08:15:00
D-259,Business Case,Negotiation,2026-01-17T15:15:00
D-259,Negotiation,Closed Won,2026-01-18T08:30:00
D-260,,Discovery,2025-07-23T10:00:00
D-260,Discovery,Qualification,2025-08-26T10:30:00
D-260,Qualification,Technical Evaluation,2025-10-07T13:30:00
D-260,Technical Evaluation,Business Case,2025-10-30T13:00:00
D-260,Business Case,Negotiation,2025-12-01T17:30:00
D-260,Negotiation,Closed Won,2026-01-03T08:15:00
D-261,,Discovery,2025-05-29T09:00:00
D-261,Discovery,Qualification,2025-07-09T10:00:00
D-261,Qualification,Technical Evaluation,2025-08-08T13:30:00
D-261,Business Case,Negotiation,2025-08-20T16:30:00
D-261,Negotiation,Closed Won,2025-08-22T08:00:00
D-261,Technical Evaluation,Business Case,2025-08-22T10:45:00
D-262,,Discovery,2025-07-24T14:00:00
D-262,Discovery,Qualification,2025-08-14T09:00:00
D-262,Qualification,Business Case,2025-09-23T16:00:00
D-262,Business Case,Negotiation,2025-10-23T09:30:00
D-262,Negotiation,Closed Won,2025-11-08T09:30:00
D-263,,Discovery,2025-10-01T12:30:00
D-263,Discovery,Qualification,2025-10-27T10:15:00
D-263,Technical Evaluation,Negotiation,2025-10-30T08:15:00
D-263,Qualification,Technical Evaluation,2025-10-30T09:00:00
D-263,Negotiation,Closed Won,2025-11-02T12:15:00
D-264,,Discovery,2026-01-01T09:15:00
D-264,Discovery,Qualification,2026-02-11T13:45:00
D-264,Negotiation,Closed Won,2026-02-20T12:00:00
D-264,Qualification,Technical Evaluation,2026-02-21T16:15:00
D-264,Technical Evaluation,Business Case,2026-02-22T13:00:00
D-264,Business Case,Negotiation,2026-02-22T16:15:00
D-265,,Discovery,2025-10-16T15:30:00
D-265,Discovery,Technical Evaluation,2025-11-05T08:45:00
D-265,Negotiation,Closed Won,2025-12-04T17:00:00
D-265,Business Case,Negotiation,2025-12-07T09:15:00
D-265,Technical Evaluation,Business Case,2025-12-07T14:45:00
D-266,,Discovery,2025-12-03T15:30:00
D-266,Business Case,Negotiation,2025-12-17T14:45:00
D-266,Discovery,Qualification,2025-12-17T17:30:00
D-266,Qualification,Business Case,2025-12-18T13:45:00
D-266,Negotiation,Closed Won,2025-12-19T10:45:00
D-267,,Discovery,2025-08-08T13:15:00
D-267,Discovery,Qualification,2025-09-01T17:00:00
D-267,Technical Evaluation,Business Case,2025-09-14T11:30:00
D-267,Business Case,Negotiation,2025-09-14T15:30:00
D-267,Negotiation,Closed Won,2025-09-15T16:00:00
D-267,Qualification,Technical Evaluation,2025-09-17T16:45:00
D-268,,Discovery,2025-07-08T16:30:00
D-268,Discovery,Technical Evaluation,2025-08-20T10:45:00
D-268,Technical Evaluation,Business Case,2025-09-17T10:30:00
D-268,Business Case,Negotiation,2025-09-22T15:00:00
D-268,Negotiation,Closed Won,2025-09-22T16:45:00
D-269,,Discovery,2025-09-24T13:00:00
D-269,Qualification,Business Case,2025-10-31T13:30:00
D-269,Business Case,Negotiation,2025-11-01T08:15:00
D-269,Negotiation,Closed Won,2025-11-02T12:00:00
D-269,Discovery,Qualification,2025-11-02T13:45:00
D-270,,Discovery,2025-06-25T14:45:00
D-270,Discovery,Qualification,2025-07-18T08:45:00
D-270,Business Case,Negotiation,2025-08-01T09:15:00
D-270,Technical Evaluation,Business Case,2025-08-01T13:00:00
D-270,Negotiation,Closed Won,2025-08-01T16:30:00
D-270,Qualification,Technical Evaluation,2025-08-04T13:45:00
D-271,,Discovery,2025-08-18T17:45:00
D-271,Qualification,Business Case,2025-08-23T09:30:00
D-271,Negotiation,Closed Won,2025-08-26T13:00:00
D-271,Discovery,Qualification,2025-08-26T17:00:00
D-271,Business Case,Negotiation,2025-08-27T17:45:00
D-272,,Discovery,2025-07-18T16:15:00
D-272,Business Case,Negotiation,2025-08-28T08:15:00
D-272,Technical Evaluation,Business Case,2025-08-28T17:45:00
D-272,Negotiation,Closed Won,2025-08-29T10:15:00
D-272,Qualification,Technical Evaluation,2025-08-29T11:45:00
D-272,Discovery,Qualification,2025-08-30T08:15:00
D-273,,Discovery,2025-10-17T12:15:00
D-273,Discovery,Qualification,2025-11-13T11:00:00
