deal_id,from_stage,to_stage,transition_date
MOH-180,Technical Evaluation,Business Case,2026-03-10T11:00:00
MOH-181,,Discovery,2025-09-16T12:30:00
MOH-181,Discovery,Qualification,2025-09-29T13:00:00
MOH-181,Qualification,Business Case,2025-11-01T12:00:00
MOH-182,,Discovery,2025-10-29T08:15:00
MOH-182,Discovery,Qualification,2025-11-16T14:45:00
MOH-182,Qualification,Technical Evaluation,2025-12-22T11:30:00
MOH-182,Technical Evaluation,Business Case,2026-01-28T08:00:00
MOH-183,,Discovery,2025-12-18T15:15:00
MOH-183,Discovery,Qualification,2026-01-03T15:00:00
MOH-183,Qualification,Business Case,2026-01-21T15:45:00
MOH-184,,Discovery,2025-12-26T11:45:00
MOH-184,Discovery,Qualification,2026-01-08T10:30:00
MOH-184,Qualification,Technical Evaluation,2026-02-14T09:15:00
MOH-184,Technical Evaluation,Business Case,2026-03-14T17:00:00
MOH-185,,Discovery,2026-01-27T16:30:00
MOH-185,Discovery,Qualification,2026-02-18T12:00:00
MOH-185,Qualification,Technical Evaluation,2026-03-24T12:15:00
MOH-185,Technical Evaluation,Business Case,2026-05-11T11:00:00
MOH-186,,Discovery,2025-10-17T14:30:00
MOH-186,Discovery,Qualification,2025-10-28T16:15:00
MOH-186,Qualification,Technical Evaluation,2025-11-23T16:00:00
MOH-186,Technical Evaluation,Business Case,2026-01-06T12:15:00
MOH-187,,Discovery,2026-02-11T08:30:00
MOH-187,Discovery,Qualification,2026-02-21T10:45:00
MOH-187,Qualification,Business Case,2026-03-13T10:45:00
MOH-188,,Discovery,2025-08-05T11:15:00
MOH-188,Discovery,Qualification,2025-08-15T15:45:00
MOH-188,Qualification,Technical Evaluation,2025-09-04T14:30:00
MOH-188,Technical Evaluation,Business Case,2025-10-22T11:30:00
MOH-189,,Discovery,2025-09-10T13:15:00
MOH-189,Discovery,Qualification,2025-09-19T14:15:00
MOH-189,Qualification,Technical Evaluation,2025-10-20T08:45:00
MOH-189,Technical Evaluation,Business Case,2025-11-27T14:30:00
MOH-190,,Discovery,2025-09-02T17:45:00
MOH-190,Discovery,Qualification,2025-09-19T10:00:00
MOH-190,Qualification,Technical Evaluation,2025-10-11T16:15:00
MOH-190,Technical Evaluation,Business Case,2025-11-30T15:15:00
MOH-191,,Discovery,2025-07-13T15:30:00
MOH-191,Discovery,Qualification,2025-08-12T11:45:00
MOH-191,Qualification,Technical Evaluation,2025-09-22T14:15:00
MOH-191,Technical Evaluation,Business Case,2025-10-30T14:15:00
MOH-192,,Discovery,2025-09-22T09:00:00
MOH-192,Discovery,Qualification,2025-10-03T16:15:00
MOH-192,Qualification,Technical Evaluation,2025-10-26T12:00:00
MOH-192,Technical Evaluation,Business Case,2025-12-07T10:45:00
MOH-193,,Discovery,2026-02-02T10:00:00
MOH-193,Discovery,Qualification,2026-02-19T12:15:00
MOH-193,Qualification,Technical Evaluation,2026-03-18T17:45:00
MOH-193,Technical Evaluation,Business Case,2026-04-23T13:00:00
MOH-194,,Discovery,2026-02-17T11:30:00
MOH-194,Discovery,Technical Evaluation,2026-02-27T13:15:00
MOH-194,Technical Evaluation,Business Case,2026-03-20T08:00:00
MOH-195,,Discovery,2025-08-18T17:15:00
MOH-195,Discovery,Qualification,2025-09-02T12:45:00
MOH-195,Qualification,Technical Evaluation,2025-10-12T14:45:00
MOH-195,Technical Evaluation,Business Case,2025-11-27T14:15:00
MOH-196,,Discovery,2025-11-18T08:45:00
MOH-196,Discovery,Qualification,2025-12-10T15:30:00
MOH-196,Qualification,Technical Evaluation,2026-01-17T15:15:00
MOH-196,Technical Evaluation,Business Case,2026-02-17T11:30:00
MOH-197,,Discovery,2025-12-15T08:45:00
MOH-197,Discovery,Qualification,2025-12-27T08:00:00
MOH-197,Qualification,Technical Evaluation,2026-01-30T08:15:00
MOH-197,Technical Evaluation,Business Case,2026-03-04T08:00:00
MOH-198,,Discovery,2026-01-16T16:00:00
MOH-198,Discovery,Qualification,2026-01-29T09:00:00
MOH-198,Qualification,Technical Evaluation,2026-02-16T17:30:00
MOH-198,Technical Evaluation,Business Case,2026-03-16T15:00:00
MOH-199,,Discovery,2025-12-10T09:00:00
MOH-199,Discovery,Qualification,2025-12-24T11:15:00
MOH-199,Qualification,Technical Evaluation,2026-01-19T16:30:00
MOH-199,Technical Evaluation,Business Case,2026-02-26T10:30:00
MOH-200,,Discovery,2026-02-05T13:45:00
MOH-200,Discovery,Qualification,2026-02-21T11:00:00
MOH-200,Qualification,Technical Evaluation,2026-03-12T12:00:00
MOH-200,Technical Evaluation,Business Case,2026-04-11T13:30:00
MOH-201,,Discovery,2025-12-12T08:30:00
MOH-201,Discovery,Qualification,2025-12-25T14:30:00
MOH-201,Qualification,Technical Evaluation,2026-01-25T10:45:00
MOH-201,Technical Evaluation,Business Case,2026-02-24T15:30:00
MOH-202,,Discovery,2025-08-22T09:00:00
MOH-202,Discovery,Qualification,2025-09-11T08:30:00
MOH-202,Qualification,Technical Evaluation,2025-10-23T17:15:00
MOH-202,Technical Evaluation,Business Case,2025-11-17T12:30:00
MOH-203,,Discovery,2025-12-02T14:00:00
MOH-203,Discovery,Qualification,2025-12-20T14:45:00
MOH-203,Qualification,Technical Evaluation,2026-01-21T12:45:00
MOH-203,Technical Evaluation,Business Case,2026-02-11T16:45:00
MOH-204,,Discovery,2025-09-25T13:30:00
MOH-204,Discovery,Qualification,2025-10-06T12:15:00
MOH-204,Qualification,Technical Evaluation,2025-10-23T14:45:00
MOH-204,Technical Evaluation,Business Case,2025-11-21T14:45:00
MOH-205,,Discovery,2025-11-06T15:45:00
MOH-205,Discovery,Qualification,2025-11-18T12:45:00
MOH-205,Qualification,Technical Evaluation,2025-12-12T08:45:00
MOH-205,Technical Evaluation,Business Case,2026-01-16T16:15:00
MOH-206,,Discovery,2026-01-14T14:15:00
MOH-206,Discovery,Qualification,2026-01-28T10:45:00
MOH-206,Qualification,Technical Evaluation,2026-02-14T15:00:00
MOH-206,Technical Evaluation,Business Case,2026-03-21T15:00:00
MOH-207,,Discovery,2025-08-26T15:45:00
MOH-207,Discovery,Qualification,2025-09-11T16:00:00
MOH-207,Qualification,Technical Evaluation,2025-10-12T10:15:00
MOH-207,Technical Evaluation,Business Case,2025-11-10T17:15:00
MOH-208,,Discovery,2025-12-12T13:45:00
MOH-208,Discovery,Technical Evaluation,2025-12-28T14:45:00
MOH-208,Technical Evaluation,Business Case,2026-02-06T10:15:00
MOH-209,,Discovery,2025-09-05T13:15:00
MOH-209,Discovery,Qualification,2025-09-26T10:15:00
MOH-209,Qualification,Technical Evaluation,2025-10-20T09:30:00
MOH-209,Technical Evaluation,Business Case,2025-11-27T08:30:00
MOH-210,,Discovery,2025-09-16T14:45:00
MOH-210,Discovery,Qualification,2025-10-04T08:30:00
MOH-210,Qualification,Business Case,2025-11-14T12:15:00
MOH-211,,Discovery,2025-12-05T13:45:00
MOH-211,Discovery,Qualification,2025-12-16T11:15:00
MOH-211,Qualification,Technical Evaluation,2026-01-05T12:45:00
MOH-211,Technical Evaluation,Business Case,2026-02-18T14:45:00
MOH-212,,Discovery,2025-08-07T08:45:00
MOH-212,Discovery,Qualification,2025-08-18T14:15:00
MOH-212,Qualification,Technical Evaluation,2025-09-10T10:45:00
MOH-212,Technical Evaluation,Business Case,2025-10-03T17:45:00
MOH-213,,Discovery,2025-09-20T09:00:00
MOH-213,Discovery,Qualification,2025-10-12T10:45:00
MOH-213,Qualification,Technical Evaluation,2025-12-01T09:45:00
MOH-213,Technical Evaluation,Business Case,2026-01-29T14:45:00
MOH-214,,Discovery,2025-09-09T09:30:00
MOH-214,Discovery,Technical Evaluation,2025-09-22T12:15:00
MOH-214,Technical Evaluation,Business Case,2025-10-29T13:30:00
MOH-215,,Discovery,2025-11-07T15:15:00
MOH-215,Discovery,Qualification,2025-11-25T10:30:00
MOH-215,Qualification,Business Case,2026-01-04T16:30:00
MOH-216,,Discovery,2025-08-25T10:45:00
MOH-216,Discovery,Qualification,2025-09-21T15:30:00
MOH-216,Qualification,Technical Evaluation,2025-11-09T09:00:00
MOH-216,Technical Evaluation,Business Case,2025-12-10T13:45:00
MOH-217,,Discovery,2026-01-19T08:00:00
MOH-217,Discovery,Technical Evaluation,2026-01-30T16:00:00
MOH-217,Technical Evaluation,Business Case,2026-03-12T17:00:00
MOH-218,,Discovery,2026-03-04T08:15:00
MOH-218,Discovery,Qualification,2026-03-21T10:15:00
MOH-218,Qualification,Technical Evaluation,2026-04-05T09:15:00
MOH-218,Technical Evaluation,Business Case,2026-05-14T16:00:00
MOH-219,,Discovery,2025-10-20T09:45:00
MOH-219,Discovery,Qualification,2025-11-04T14:30:00
MOH-219,Qualification,Technical Evaluation,2025-12-03T13:00:00
MOH-219,Technical Evaluation,Business Case,2026-01-09T17:45:00
MOH-220,,Discovery,2026-02-02T09:15:00
MOH-220,Discovery,Technical Evaluation,2026-02-17T12:30:00
MOH-220,Technical Evaluation,Business Case,2026-04-10T09:30:00
MOH-221,,Discovery,2025-09-08T16:00:00
MOH-221,Discovery,Qualification,2025-09-22T11:15:00
MOH-221,Qualification,Technical Evaluation,2025-10-30T17:45:00
MOH-221,Technical Evaluation,Business Case,2025-11-28T09:15:00
MOH-222,,Discovery,2025-10-13T08:30:00
MOH-222,Discovery,Qualification,2025-10-26T10:15:00
MOH-222,Qualification,Technical Evaluation,2025-12-01T11:45:00
MOH-222,Technical Evaluation,Business Case,2026-01-29T16:00:00
MOH-223,,Discovery,2025-08-18T16:15:00
MOH-223,Discovery,Qualification,2025-08-28T10:45:00
MOH-223,Qualification,Technical Evaluation,2025-09-26T11:00:00
MOH-223,Technical Evaluation,Business Case,2025-10-26T08:00:00
MOH-224,,Discovery,2025-10-23T14:00:00
MOH-224,Discovery,Qualification,2025-11-07T09:00:00
MOH-224,Qualification,Technical Evaluation,2025-11-29T15:45:00
MOH-224,Technical Evaluation,Business Case,2026-01-02T12:15:00
MOH-225,,Discovery,2026-03-13T13:45:00
MOH-225,Discovery,Qualification,2026-03-25T16:15:00
MOH-225,Qualification,Technical Evaluation,2026-04-20T15:45:00
MOH-225,Technical Evaluation,Business Case,2026-05-24T12:45:00
MOH-226,,Discovery,2026-01-12T10:45:00
MOH-226,Discovery,Qualification,2026-01-23T12:15:00
MOH-226,Qualification,Technical Evaluation,2026-02-13T17:45:00
MOH-226,Technical Evaluation,Business Case,2026-03-20T17:45:00
MOH-227,,Discovery,2025-09-18T10:15:00
MOH-227,Discovery,Qualification,2025-10-04T10:00:00
MOH-227,Qualification,Technical Evaluation,2025-10-27T10:15:00
MOH-227,Technical Evaluation,Business Case,2025-12-15T14:30:00
MOH-228,,Discovery,2026-02-03T13:30:00
MOH-228,Discovery,Qualification,2026-02-20T15:45:00
MOH-228,Qualification,Technical Evaluation,2026-03-21T08:15:00
MOH-228,Technical Evaluation,Business Case,2026-05-06T16:15:00
MOH-229,,Discovery,2025-11-10T14:00:00
MOH-229,Discovery,Qualification,2025-11-30T09:00:00
MOH-229,Qualification,Technical Evaluation,2026-01-10T12:30:00
MOH-229,Technical Evaluation,Business Case,2026-02-22T11:30:00
MOH-230,,Discovery,2025-09-24T10:00:00
MOH-230,Discovery,Qualification,2025-10-14T10:45:00
MOH-230,Qualification,Technical Evaluation,2025-11-11T13:00:00
MOH-230,Technical Evaluation,Business Case,2026-01-01T13:30:00
MOH-231,,Discovery,2025-10-15T16:00:00
MOH-231,Discovery,Qualification,2025-10-24T10:45:00
MOH-231,Qualification,Technical Evaluation,2025-11-18T17:15:00
MOH-231,Technical Evaluation,Business Case,2025-12-14T08:30:00
MOH-232,,Discovery,2025-08-13T17:00:00
MOH-232,Discovery,Qualification,2025-08-29T16:15:00
MOH-232,Qualification,Business Case,2025-09-20T09:00:00
MOH-233,,Discovery,2025-09-24T09:45:00
MOH-233,Discovery,Qualification,2025-10-15T10:45:00
MOH-233,Qualification,Technical Evaluation,2025-11-06T16:30:00
MOH-233,Technical Evaluation,Business Case,2025-12-19T16:00:00
MOH-234,,Discovery,2026-01-27T13:45:00
MOH-234,Discovery,Technical Evaluation,2026-02-07T17:30:00
MOH-234,Technical Evaluation,Business Case,2026-03-06T12:15:00
MOH-235,,Discovery,2026-02-13T16:45:00
MOH-235,Discovery,Qualification,2026-02-24T09:30:00
MOH-235,Qualification,Technical Evaluation,2026-03-21T09:00:00
MOH-235,Technical Evaluation,Business Case,2026-05-09T10:00:00
MOH-236,,Discovery,2025-11-03T15:15:00
MOH-236,Discovery,Technical Evaluation,2025-11-20T08:30:00
MOH-236,Technical Evaluation,Business Case,2026-01-10T11:30:00
MOH-237,,Discovery,2025-10-28T14:45:00
MOH-237,Discovery,Qualification,2025-11-14T13:15:00
MOH-237,Qualification,Technical Evaluation,2025-12-14T17:00:00
MOH-237,Technical Evaluation,Business Case,2026-01-19T13:00:00
MOH-238,,Discovery,2025-12-05T09:00:00
MOH-238,Discovery,Qualification,2025-12-27T09:30:00
MOH-238,Qualification,Business Case,2026-01-28T16:15:00
MOH-239,,Discovery,2025-08-29T13:00:00
MOH-239,Discovery,Qualification,2025-09-08T15:30:00
MOH-239,Qualification,Technical Evaluation,2025-10-06T11:45:00
MOH-239,Technical Evaluation,Business Case,2025-11-27T12:30:00
MOH-240,,Discovery,2025-12-15T13:45:00
MOH-240,Discovery,Qualification,2025-12-25T11:45:00
MOH-240,Qualification,Technical Evaluation,2026-01-23T16:15:00
MOH-240,Technical Evaluation,Business Case,2026-03-10T12:30:00
MOH-241,,Discovery,2026-01-01T14:30:00
MOH-241,Discovery,Qualification,2026-01-25T09:30:00
MOH-241,Qualification,Technical Evaluation,2026-03-07T13:30:00
MOH-241,Technical Evaluation,Business Case,2026-05-04T10:00:00
MOH-242,,Discovery,2025-11-25T10:15:00
MOH-242,Discovery,Qualification,2025-12-13T13:45:00
MOH-242,Qualification,Technical Evaluation,2026-01-08T17:45:00
MOH-242,Technical Evaluation,Business Case,2026-02-06T09:30:00
MOH-243,,Discovery,2025-08-05T08:45:00
MOH-243,Discovery,Qualification,2025-08-18T08:00:00
MOH-243,Qualification,Technical Evaluation,2025-09-07T08:30:00
MOH-243,Technical Evaluation,Business Case,2025-10-08T14:45:00
MOH-244,,Discovery,2026-03-18T14:15:00
MOH-244,Discovery,Qualification,2026-03-28T17:15:00
MOH-244,Qualification,Technical Evaluation,2026-04-30T10:45:00
MOH-244,Technical Evaluation,Business Case,2026-05-25T17:00:00
MOH-245,,Discovery,2025-11-05T08:30:00
MOH-245,Discovery,Technical Evaluation,2025-11-18T14:30:00
MOH-245,Technical Evaluation,Business Case,2026-01-09T17:45:00
MOH-246,,Discovery,2025-11-07T11:15:00
MOH-246,Discovery,Qualification,2025-12-04T10:00:00
MOH-246,Qualification,Technical Evaluation,2025-12-30T10:30:00
MOH-246,Technical Evaluation,Business Case,2026-02-19T15:00:00
MOH-247,,Discovery,2025-09-03T13:30:00
MOH-247,Discovery,Qualification,2025-09-24T10:45:00
MOH-247,Qualification,Technical Evaluation,2025-10-27T11:15:00
MOH-247,Technical Evaluation,Business Case,2025-11-20T13:45:00
MOH-248,,Discovery,2025-08-27T11:00:00
MOH-248,Discovery,Qualification,2025-09-23T09:00:00
MOH-248,Qualification,Technical Evaluation,2025-11-06T09:30:00
MOH-248,Technical Evaluation,Business Case,2025-12-30T13:30:00
MOH-249,,Discovery,2026-02-06T13:45:00
MOH-249,Discovery,Qualification,2026-02-15T11:15:00
MOH-249,Qualification,Technical Evaluation,2026-03-15T08:15:00
MOH-249,Technical Evaluation,Business Case,2026-04-18T13:30:00
MOH-250,,Discovery,2025-11-12T08:15:00
MOH-250,Discovery,Qualification,2025-12-03T12:00:00
MOH-250,Qualification,Technical Evaluation,2025-12-29T14:00:00
MOH-250,Technical Evaluation,Business Case,2026-01-25T14:30:00
MOH-251,,Discovery,2025-10-21T14:15:00
MOH-251,Discovery,Qualification,2025-10-31T08:45:00
MOH-251,Qualification,Technical Evaluation,2025-11-22T09:30:00
MOH-251,Technical Evaluation,Business Case,2025-12-14T11:45:00
MOH-252,,Discovery,2025-11-17T09:45:00
MOH-252,Discovery,Qualification,2025-12-02T16:00:00
MOH-252,Qualification,Technical Evaluation,2025-12-31T16:15:00
MOH-252,Technical Evaluation,Business Case,2026-02-20T17:00:00
MOH-253,,Discovery,2025-12-02T12:45:00
MOH-253,Discovery,Qualification,2025-12-21T17:00:00
MOH-253,Qualification,Technical Evaluation,2026-01-08T14:15:00
MOH-253,Technical Evaluation,Business Case,2026-02-02T12:00:00
MOH-254,,Discovery,2025-06-19T11:30:00
MOH-254,Discovery,Qualification,2025-07-16T14:30:00
MOH-254,Qualification,Technical Evaluation,2025-08-17T14:30:00
MOH-254,Technical Evaluation,Business Case,2025-10-07T15:15:00
MOH-254,Business Case,Negotiation,2025-12-28T16:45:00
MOH-255,,Discovery,2026-01-02T10:00:00
MOH-255,Discovery,Qualification,2026-01-13T17:30:00
MOH-255,Qualification,Technical Evaluation,2026-02-15T11:00:00
MOH-255,Technical Evaluation,Business Case,2026-03-12T12:30:00
MOH-255,Business Case,Negotiation,2026-04-20T09:15:00
MOH-256,,Discovery,2026-02-23T17:45:00
MOH-256,Discovery,Qualification,2026-03-12T14:15:00
MOH-256,Qualification,Technical Evaluation,2026-04-05T09:00:00
MOH-256,Technical Evaluation,Business Case,2026-05-01T16:00:00
MOH-256,Business Case,Negotiation,2026-06-07T15:00:00
MOH-257,,Discovery,2025-09-17T13:15:00
MOH-257,Discovery,Qualification,2025-10-07T15:30:00
MOH-257,Qualification,Technical Evaluation,2025-11-07T11:00:00
MOH-257,Technical Evaluation,Business Case,2025-12-14T12:45:00
MOH-257,Business Case,Negotiation,2026-01-27T09:15:00
MOH-258,,Discovery,2026-04-08T09:00:00
MOH-258,Discovery,Qualification,2026-04-17T13:15:00
MOH-258,Qualification,Technical Evaluation,2026-05-20T13:30:00
MOH-258,Technical Evaluation,Business Case,2026-06-16T15:00:00
MOH-258,Business Case,Negotiation,2026-08-11T17:15:00
MOH-259,,Discovery,2025-12-17T14:45:00
MOH-259,Discovery,Qualification,2026-01-02T14:45:00
MOH-259,Qualification,Technical Evaluation,2026-01-29T16:45:00
MOH-259,Technical Evaluation,Business Case,2026-02-28T10:45:00
MOH-259,Business Case,Negotiation,2026-04-26T13:00:00
MOH-260,,Discovery,2026-02-16T14:00:00
MOH-260,Discovery,Qualification,2026-03-09T15:30:00
MOH-260,Qualification,Technical Evaluation,2026-04-03T14:45:00
MOH-260,Technical Evaluation,Business Case,2026-05-16T10:30:00
MOH-260,Business Case,Negotiation,2026-06-28T10:30:00
MOH-261,,Discovery,2025-10-20T08:45:00
MOH-261,Discovery,Qualification,2025-10-30T13:15:00
MOH-261,Qualification,Technical Evaluation,2025-11-23T10:30:00
MOH-261,Technical Evaluation,Business Case,2025-12-20T10:30:00
MOH-261,Business Case,Negotiation,2026-02-17T10:15:00
MOH-262,,Discovery,2025-12-18T13:15:00
MOH-262,Discovery,Qualification,2026-01-03T12:00:00
MOH-262,Qualification,Technical Evaluation,2026-02-02T16:15:00
MOH-262,Technical Evaluation,Negotiation,2026-03-26T09:45:00
MOH-263,,Discovery,2025-12-24T15:30:00
MOH-263,Discovery,Qualification,2026-01-12T09:15:00
MOH-263,Qualification,Technical Evaluation,2026-02-06T09:15:00
MOH-263,Technical Evaluation,Business Case,2026-03-22T09:15:00
MOH-263,Business Case,Negotiation,2026-05-03T14:30:00
MOH-264,,Discovery,2025-10-09T16:15:00
MOH-264,Discovery,Qualification,2025-10-18T09:00:00
MOH-264,Qualification,Technical Evaluation,2025-11-08T17:45:00
MOH-264,Technical Evaluation,Business Case,2025-12-17T09:45:00
MOH-264,Business Case,Negotiation,2026-02-08T17:30:00
MOH-265,,Discovery,2025-08-20T12:30:00
MOH-265,Discovery,Qualification,2025-09-12T10:15:00
MOH-265,Qualification,Technical Evaluation,2025-10-27T16:30:00
MOH-265,Technical Evaluation,Business Case,2025-12-02T17:00:00
MOH-265,Business Case,Negotiation,2026-02-21T16:00:00
MOH-266,,Discovery,2025-11-28T08:30:00
MOH-266,Discovery,Qualification,2025-12-16T13:15:00
MOH-266,Qualification,Technical Evaluation,2026-01-06T08:30:00
MOH-266,Technical Evaluation,Business Case,2026-02-16T11:00:00
MOH-266,Business Case,Negotiation,2026-04-14T14:00:00
MOH-267,,Discovery,2025-11-27T16:30:00
MOH-267,Discovery,Qualification,2025-12-08T10:45:00
MOH-267,Qualification,Technical Evaluation,2026-01-08T15:30:00
MOH-267,Technical Evaluation,Business Case,2026-02-14T12:45:00
MOH-267,Business Case,Negotiation,2026-03-27T15:30:00
MOH-268,,Discovery,2025-11-24T08:15:00
MOH-268,Discovery,Qualification,2025-12-15T17:30:00
MOH-268,Qualification,Technical Evaluation,2026-01-10T17:30:00
MOH-268,Technical Evaluation,Business Case,2026-03-07T11:45:00
MOH-268,Business Case,Negotiation,2026-05-27T10:30:00
MOH-269,,Discovery,2026-03-10T12:30:00
MOH-269,Discovery,Qualification,2026-03-18T10:15:00
MOH-269,Qualification,Technical Evaluation,2026-04-03T13:45:00
MOH-269,Technical Evaluation,Business Case,2026-05-11T14:30:00
MOH-269,Business Case,Negotiation,2026-07-02T12:00:00
MOH-270,,Discovery,2025-11-13T15:00:00
MOH-270,Discovery,Technical Evaluation,2025-11-30T13:30:00
MOH-270,Technical Evaluation,Business Case,2025-12-28T14:30:00
MOH-270,Business Case,Negotiation,2026-02-09T13:00:00
MOH-271,,Discovery,2025-11-05T11:30:00
MOH-271,Discovery,Qualification,2025-11-22T14:30:00
MOH-271,Qualification,Technical Evaluation,2025-12-18T08:30:00
MOH-271,Technical Evaluation,Business Case,2026-01-19T11:45:00
MOH-271,Business Case,Negotiation,2026-03-14T12:00:00
MOH-272,,Discovery,2025-10-24T11:45:00
MOH-272,Discovery,Qualification,2025-11-03T12:15:00
MOH-272,Qualification,Technical Evaluation,2025-11-23T14:00:00
MOH-272,Technical Evaluation,Negotiation,2025-12-28T15:45:00
MOH-273,,Discovery,2025-10-07T12:45:00
MOH-273,Discovery,Qualification,2025-10-18T12:30:00
MOH-273,Qualification,Technical Evaluation,2025-11-25T09:00:00
MOH-273,Technical Evaluation,Business Case,2026-01-03T08:30:00
MOH-273,Business Case,Negotiation,2026-02-11T14:00:00
MOH-274,,Discovery,2026-03-03T08:45:00
MOH-274,Discovery,Qualification,2026-03-15T16:30:00
MOH-274,Qualification,Technical Evaluation,2026-04-07T13:00:00
MOH-274,Technical Evaluation,Business Case,2026-04-27T11:45:00
MOH-274,Business Case,Negotiation,2026-06-23T12:45:00
MOH-275,,Discovery,2025-09-08T09:45:00
MOH-275,Discovery,Qualification,2025-09-18T16:15:00
MOH-275,Qualification,Technical Evaluation,2025-10-14T08:15:00
MOH-275,Technical Evaluation,Business Case,2025-11-10T08:00:00
MOH-275,Business Case,Negotiation,2026-01-04T13:15:00
MOH-276,,Discovery,2025-12-01T11:00:00
MOH-276,Discovery,Qualification,2025-12-19T08:00:00
MOH-276,Qualification,Technical Evaluation,2026-01-10T14:15:00
MOH-276,Technical Evaluation,Business Case,2026-02-12T16:00:00
MOH-276,Business Case,Negotiation,2026-03-19T12:30:00
MOH-277,,Discovery,2026-01-22T08:00:00
MOH-277,Discovery,Qualification,2026-02-18T16:00:00
MOH-277,Qualification,Technical Evaluation,2026-04-04T17:45:00
MOH-277,Technical Evaluation,Business Case,2026-06-10T12:30:00
MOH-277,Business Case,Negotiation,2026-07-23T11:00:00
MOH-278,,Discovery,2026-01-28T11:00:00
MOH-278,Discovery,Qualification,2026-02-11T10:15:00
MOH-278,Qualification,Technical Evaluation,2026-03-18T09:30:00
MOH-278,Technical Evaluation,Negotiation,2026-04-26T09:15:00
MOH-279,,Discovery,2025-09-29T11:15:00
MOH-279,Discovery,Qualification,2025-10-08T12:30:00
MOH-279,Qualification,Business Case,2025-11-01T14:45:00
MOH-279,Business Case,Negotiation,2025-12-21T17:15:00
MOH-280,,Discovery,2025-09-23T14:00:00
MOH-280,Discovery,Qualification,2025-10-03T09:15:00
MOH-280,Qualification,Technical Evaluation,2025-11-06T14:00:00
MOH-280,Technical Evaluation,Business Case,2025-12-14T09:45:00
MOH-280,Business Case,Negotiation,2026-01-28T11:00:00
MOH-281,,Discovery,2025-07-28T16:30:00
MOH-281,Discovery,Qualification,2025-08-20T15:00:00
MOH-281,Qualification,Technical Evaluation,2025-09-23T16:30:00
MOH-281,Technical Evaluation,Business Case,2025-11-06T10:00:00
MOH-281,Business Case,Negotiation,2026-01-14T11:30:00
MOH-282,,Discovery,2026-01-30T14:15:00
MOH-282,Discovery,Qualification,2026-02-11T12:00:00
MOH-282,Qualification,Technical Evaluation,2026-03-09T09:45:00
MOH-282,Technical Evaluation,Business Case,2026-04-26T09:30:00
MOH-282,Business Case,Negotiation,2026-05-31T10:15:00
MOH-283,,Discovery,2025-12-12T08:00:00
MOH-283,Discovery,Qualification,2025-12-28T14:15:00
MOH-283,Qualification,Technical Evaluation,2026-01-22T13:30:00
MOH-283,Technical Evaluation,Business Case,2026-02-23T17:45:00
MOH-283,Business Case,Negotiation,2026-04-17T15:00:00
MOH-284,,Discovery,2026-02-26T08:45:00
MOH-284,Discovery,Qualification,2026-03-26T16:15:00
MOH-284,Qualification,Technical Evaluation,2026-04-21T11:15:00
MOH-284,Technical Evaluation,Business Case,2026-06-11T17:45:00
MOH-284,Business Case,Negotiation,2026-08-01T11:30:00
MOH-285,,Discovery,2025-10-21T14:30:00
MOH-285,Discovery,Qualification,2025-11-03T10:45:00
MOH-285,Qualification,Technical Evaluation,2025-12-02T14:15:00
MOH-285,Technical Evaluation,Business Case,2025-12-25T13:00:00
MOH-285,Business Case,Negotiation,2026-02-15T10:00:00
MOH-286,,Discovery,2025-09-30T09:00:00
MOH-286,Discovery,Qualification,2025-10-11T12:30:00
MOH-286,Qualification,Technical Evaluation,2025-11-02T11:00:00
MOH-286,Technical Evaluation,Business Case,2025-12-24T13:00:00
MOH-286,Business Case,Negotiation,2026-02-05T08:00:00
MOH-287,,Discovery,2025-11-19T17:45:00
MOH-287,Discovery,Qualification,2025-11-28T10:00:00
MOH-287,Qualification,Technical Evaluation,2025-12-13T10:15:00
MOH-287,Technical Evaluation,Business Case,2026-01-11T16:15:00
MOH-287,Business Case,Negotiation,2026-02-25T11:15:00
MOH-288,,Discovery,2025-09-12T10:45:00
MOH-288,Discovery,Qualification,2025-10-07T15:00:00
MOH-288,Qualification,Technical Evaluation,2025-11-18T14:15:00
MOH-288,Technical Evaluation,Business Case,2025-12-21T15:15:00
MOH-288,Business Case,Negotiation,2026-02-19T09:00:00
MOH-289,,Discovery,2025-09-22T12:15:00
MOH-289,Discovery,Qualification,2025-10-04T14:00:00
MOH-289,Qualification,Technical Evaluation,2025-11-06T10:45:00
MOH-289,Technical Evaluation,Business Case,2025-12-06T15:30:00
MOH-289,Business Case,Negotiation,2026-01-07T16:00:00
MOH-290,,Discovery,2026-03-19T14:00:00
MOH-290,Discovery,Qualification,2026-04-08T11:00:00
MOH-290,Qualification,Technical Evaluation,2026-05-01T12:15:00
MOH-290,Technical Evaluation,Business Case,2026-06-11T11:15:00
MOH-290,Business Case,Negotiation,2026-07-19T17:15:00
MOH-291,,Discovery,2026-03-12T14:30:00
MOH-291,Discovery,Qualification,2026-03-31T15:00:00
MOH-291,Qualification,Technical Evaluation,2026-04-18T13:30:00
MOH-291,Technical Evaluation,Business Case,2026-06-09T14:30:00
MOH-291,Business Case,Negotiation,2026-08-04T09:45:00
MOH-292,,Discovery,2026-03-04T13:15:00
MOH-292,Discovery,Qualification,2026-03-14T08:45:00
MOH-292,Qualification,Technical Evaluation,2026-04-12T16:15:00
MOH-292,Technical Evaluation,Business Case,2026-05-24T11:30:00
